Year,country,val,indicator,yaxis,valper2,color
2004,Uruguay,77.7,not_obese_adult,4,38.85,green
2004,Uzbekistan,89.0,not_obese_adult,4,44.5,green
2004,Vanuatu,82.2,not_obese_adult,4,41.1,green
2004,Vietnam,99.1,not_obese_adult,4,49.55,green
2004,Zambia,95.1,not_obese_adult,4,47.55,green
2004,Zimbabwe,88.1,not_obese_adult,4,44.05,green
2005,Afghanistan,97.0,not_obese_adult,4,48.5,green
2005,Albania,84.6,not_obese_adult,4,42.3,green
2005,Algeria,79.8,not_obese_adult,4,39.9,green
2005,Angola,95.2,not_obese_adult,4,47.6,green
2005,Argentina,77.0,not_obese_adult,4,38.5,green
2005,Armenia,84.3,not_obese_adult,4,42.15,green
2005,Australia,77.1,not_obese_adult,4,38.55,green
2005,Austria,84.2,not_obese_adult,4,42.1,green
2005,Azerbaijan,85.7,not_obese_adult,4,42.85,green
2005,Bangladesh,98.2,not_obese_adult,4,49.1,green
2005,Belarus,79.5,not_obese_adult,4,39.75,green
2005,Belgium,81.5,not_obese_adult,4,40.75,green
2005,Belize,81.3,not_obese_adult,4,40.65,green
2005,Benin,93.8,not_obese_adult,4,46.9,green
2005,Bhutan,96.6,not_obese_adult,4,48.3,green
2005,Bolivia,84.8,not_obese_adult,4,42.4,green
2005,Botswana,84.9,not_obese_adult,4,42.45,green
2005,Brazil,83.2,not_obese_adult,4,41.6,green
2005,Bulgaria,79.6,not_obese_adult,4,39.8,green
2005,Burkina Faso,97.1,not_obese_adult,4,48.55,green
2005,Burundi,96.9,not_obese_adult,4,48.45,green
2005,Cambodia,98.0,not_obese_adult,4,49.0,green
2005,Cameroon,92.7,not_obese_adult,4,46.35,green
2005,Canada,76.7,not_obese_adult,4,38.35,green
2005,Chad,96.3,not_obese_adult,4,48.15,green
2005,Chile,77.2,not_obese_adult,4,38.6,green
2005,China,96.8,not_obese_adult,4,48.4,green
2005,Colombia,82.6,not_obese_adult,4,41.3,green
2005,Costa Rica,82.0,not_obese_adult,4,41.0,green
2005,Croatia,80.6,not_obese_adult,4,40.3,green
2005,Cuba,80.6,not_obese_adult,4,40.3,green
2005,Cyprus,81.8,not_obese_adult,4,40.9,green
2005,Denmark,84.3,not_obese_adult,4,42.15,green
2005,Djibouti,89.5,not_obese_adult,4,44.75,green
2005,Ecuador,84.8,not_obese_adult,4,42.4,green
2005,El Salvador,81.6,not_obese_adult,4,40.8,green
2005,Eritrea,97.1,not_obese_adult,4,48.55,green
2005,Estonia,81.6,not_obese_adult,4,40.8,green
2005,Ethiopia,97.5,not_obese_adult,4,48.75,green
2005,Fiji,76.3,not_obese_adult,4,38.15,green
2005,Finland,81.8,not_obese_adult,4,40.9,green
2005,France,82.4,not_obese_adult,4,41.2,green
2005,Gabon,88.9,not_obese_adult,4,44.45,green
2005,Georgia,84.3,not_obese_adult,4,42.15,green
2005,Germany,82.0,not_obese_adult,4,41.0,green
2005,Ghana,93.0,not_obese_adult,4,46.5,green
2005,Greece,79.6,not_obese_adult,4,39.8,green
2005,Greenland,,not_obese_adult,4,,red
2005,Guatemala,84.7,not_obese_adult,4,42.35,green
2005,Guinea,95.3,not_obese_adult,4,47.65,green
2005,Guinea-Bissau,94.4,not_obese_adult,4,47.2,green
2005,Guyana,85.7,not_obese_adult,4,42.85,green
2005,Haiti,86.1,not_obese_adult,4,43.05,green
2005,Honduras,85.0,not_obese_adult,4,42.5,green
2005,Hungary,78.7,not_obese_adult,4,39.35,green
2005,Iceland,82.2,not_obese_adult,4,41.1,green
2005,India,97.9,not_obese_adult,4,48.95,green
2005,Indonesia,96.4,not_obese_adult,4,48.2,green
2005,Iraq,75.6,not_obese_adult,4,37.8,green
2005,Ireland,81.3,not_obese_adult,4,40.65,green
2005,Israel,77.3,not_obese_adult,4,38.65,green
2005,Italy,83.5,not_obese_adult,4,41.75,green
2005,Jamaica,81.6,not_obese_adult,4,40.8,green
2005,Japan,97.4,not_obese_adult,4,48.7,green
2005,Jordan,70.8,not_obese_adult,4,35.4,green
2005,Kazakhstan,84.1,not_obese_adult,4,42.05,green
2005,Kenya,95.8,not_obese_adult,4,47.9,green
2005,Kuwait,68.0,not_obese_adult,4,34.0,green
2005,Latvia,79.5,not_obese_adult,4,39.75,green
2005,Lebanon,73.7,not_obese_adult,4,36.85,green
2005,Lesotho,88.1,not_obese_adult,4,44.05,green
2005,Liberia,93.4,not_obese_adult,4,46.7,green
2005,Libya,74.0,not_obese_adult,4,37.0,green
2005,Lithuania,77.1,not_obese_adult,4,38.55,green
2005,Luxembourg,82.1,not_obese_adult,4,41.05,green
2005,Madagascar,97.0,not_obese_adult,4,48.5,green
2005,Malawi,96.6,not_obese_adult,4,48.3,green
2005,Malaysia,90.6,not_obese_adult,4,45.3,green
2005,Mali,95.0,not_obese_adult,4,47.5,green
2005,Mauritania,91.6,not_obese_adult,4,45.8,green
2005,Mexico,76.7,not_obese_adult,4,38.35,green
2005,Moldova,84.5,not_obese_adult,4,42.25,green
2005,Mongolia,86.2,not_obese_adult,4,43.1,green
2005,Montenegro,81.4,not_obese_adult,4,40.7,green
2005,Morocco,80.8,not_obese_adult,4,40.4,green
2005,Mozambique,95.4,not_obese_adult,4,47.7,green
2005,Myanmar,97.0,not_obese_adult,4,48.5,green
2005,Namibia,88.4,not_obese_adult,4,44.2,green
2005,Nepal,97.9,not_obese_adult,4,48.95,green
2005,Netherlands,84.6,not_obese_adult,4,42.3,green
2005,New Caledonia,,not_obese_adult,4,,red
2005,New Zealand,75.6,not_obese_adult,4,37.8,green
2005,Nicaragua,82.1,not_obese_adult,4,41.05,green
2005,Niger,96.8,not_obese_adult,4,48.4,green
2005,Nigeria,94.8,not_obese_adult,4,47.4,green
2005,Norway,81.8,not_obese_adult,4,40.9,green
2005,Oman,80.0,not_obese_adult,4,40.0,green
2005,Pakistan,94.9,not_obese_adult,4,47.45,green
2005,Panama,82.8,not_obese_adult,4,41.4,green
2005,Papua New Guinea,84.5,not_obese_adult,4,42.25,green
2005,Paraguay,85.3,not_obese_adult,4,42.65,green
2005,Peru,84.7,not_obese_adult,4,42.35,green
2005,Philippines,95.9,not_obese_adult,4,47.95,green
2005,Poland,80.9,not_obese_adult,4,40.45,green
2005,Portugal,84.1,not_obese_adult,4,42.05,green
2005,Puerto Rico,,not_obese_adult,4,,red
2005,Qatar,71.3,not_obese_adult,4,35.65,green
2005,Russian Federation,,not_obese_adult,4,,red
2005,Rwanda,96.8,not_obese_adult,4,48.4,green
2005,Saudi Arabia,71.6,not_obese_adult,4,35.8,green
2005,Senegal,94.2,not_obese_adult,4,47.1,green
2005,Serbia,82.7,not_obese_adult,4,41.35,green
2005,Sierra Leone,94.5,not_obese_adult,4,47.25,green
2005,Slovenia,83.5,not_obese_adult,4,41.75,green
2005,Somalia,94.8,not_obese_adult,4,47.4,green
2005,South Africa,77.7,not_obese_adult,4,38.85,green
2005,Spain,80.0,not_obese_adult,4,40.0,green
2005,Sri Lanka,97.2,not_obese_adult,4,48.6,green
2005,Sudan,,not_obese_adult,4,,red
2005,Suriname,78.8,not_obese_adult,4,39.4,green
2005,Sweden,83.7,not_obese_adult,4,41.85,green
2005,Switzerland,84.5,not_obese_adult,4,42.25,green
2005,Tajikistan,90.6,not_obese_adult,4,45.3,green
2005,Tanzania,95.1,not_obese_adult,4,47.55,green
2005,Thailand,95.0,not_obese_adult,4,47.5,green
2005,Togo,94.8,not_obese_adult,4,47.4,green
2005,Trinidad and Tobago,87.1,not_obese_adult,4,43.55,green
2005,Tunisia,79.3,not_obese_adult,4,39.65,green
2005,Turkey,74.9,not_obese_adult,4,37.45,green
2005,Turkmenistan,87.1,not_obese_adult,4,43.55,green
2005,Uganda,96.9,not_obese_adult,4,48.45,green
2005,Ukraine,79.5,not_obese_adult,4,39.75,green
2005,United Arab Emirates,75.5,not_obese_adult,4,37.75,green
2005,United Kingdom,78.6,not_obese_adult,4,39.3,green
2005,United States,71.0,not_obese_adult,4,35.5,green
2005,Uruguay,77.2,not_obese_adult,4,38.6,green
2005,Uzbekistan,88.6,not_obese_adult,4,44.3,green
2005,Vanuatu,81.6,not_obese_adult,4,40.8,green
2005,Vietnam,99.1,not_obese_adult,4,49.55,green
2005,Zambia,94.9,not_obese_adult,4,47.45,green
2005,Zimbabwe,87.8,not_obese_adult,4,43.9,green
2006,Afghanistan,96.8,not_obese_adult,4,48.4,green
2006,Albania,84.0,not_obese_adult,4,42.0,green
2006,Algeria,79.2,not_obese_adult,4,39.6,green
2006,Angola,95.0,not_obese_adult,4,47.5,green
2006,Argentina,76.6,not_obese_adult,4,38.3,green
2006,Armenia,84.0,not_obese_adult,4,42.0,green
2006,Australia,76.5,not_obese_adult,4,38.25,green
2006,Austria,83.9,not_obese_adult,4,41.95,green
2006,Azerbaijan,85.2,not_obese_adult,4,42.6,green
2006,Bangladesh,98.1,not_obese_adult,4,49.05,green
2006,Belarus,79.1,not_obese_adult,4,39.55,green
2006,Belgium,81.1,not_obese_adult,4,40.55,green
2006,Belize,80.9,not_obese_adult,4,40.45,green
2006,Benin,93.5,not_obese_adult,4,46.75,green
2006,Bhutan,96.4,not_obese_adult,4,48.2,green
2006,Bolivia,84.3,not_obese_adult,4,42.15,green
2006,Botswana,84.5,not_obese_adult,4,42.25,green
2006,Brazil,82.7,not_obese_adult,4,41.35,green
2006,Bulgaria,79.2,not_obese_adult,4,39.6,green
2006,Burkina Faso,96.9,not_obese_adult,4,48.45,green
2006,Burundi,96.8,not_obese_adult,4,48.4,green
2006,Cambodia,97.8,not_obese_adult,4,48.9,green
2006,Cameroon,92.3,not_obese_adult,4,46.15,green
2006,Canada,76.2,not_obese_adult,4,38.1,green
2006,Chad,96.1,not_obese_adult,4,48.05,green
2006,Chile,76.7,not_obese_adult,4,38.35,green
2006,China,96.6,not_obese_adult,4,48.3,green
2006,Colombia,82.2,not_obese_adult,4,41.1,green
2006,Costa Rica,81.4,not_obese_adult,4,40.7,green
2006,Croatia,80.2,not_obese_adult,4,40.1,green
2006,Cuba,80.1,not_obese_adult,4,40.05,green
2006,Cyprus,81.5,not_obese_adult,4,40.75,green
2006,Denmark,84.0,not_obese_adult,4,42.0,green
2006,Djibouti,89.3,not_obese_adult,4,44.65,green
2006,Ecuador,84.4,not_obese_adult,4,42.2,green
2006,El Salvador,81.1,not_obese_adult,4,40.55,green
2006,Eritrea,97.0,not_obese_adult,4,48.5,green
2006,Estonia,81.4,not_obese_adult,4,40.7,green
2006,Ethiopia,97.3,not_obese_adult,4,48.65,green
2006,Fiji,75.7,not_obese_adult,4,37.85,green
2006,Finland,81.5,not_obese_adult,4,40.75,green
2006,France,82.1,not_obese_adult,4,41.05,green
2006,Gabon,88.6,not_obese_adult,4,44.3,green
2006,Georgia,83.9,not_obese_adult,4,41.95,green
2006,Germany,81.6,not_obese_adult,4,40.8,green
2006,Ghana,92.6,not_obese_adult,4,46.3,green
2006,Greece,79.2,not_obese_adult,4,39.6,green
2006,Greenland,,not_obese_adult,4,,red
2006,Guatemala,84.2,not_obese_adult,4,42.1,green
2006,Guinea,95.1,not_obese_adult,4,47.55,green
2006,Guinea-Bissau,94.1,not_obese_adult,4,47.05,green
2006,Guyana,85.2,not_obese_adult,4,42.6,green
2006,Haiti,85.3,not_obese_adult,4,42.65,green
2006,Honduras,84.4,not_obese_adult,4,42.2,green
2006,Hungary,78.3,not_obese_adult,4,39.15,green
2006,Iceland,81.8,not_obese_adult,4,40.9,green
2006,India,97.7,not_obese_adult,4,48.85,green
2006,Indonesia,96.2,not_obese_adult,4,48.1,green
2006,Iraq,75.1,not_obese_adult,4,37.55,green
2006,Ireland,80.7,not_obese_adult,4,40.35,green
2006,Israel,77.0,not_obese_adult,4,38.5,green
2006,Italy,83.1,not_obese_adult,4,41.55,green
2006,Jamaica,81.1,not_obese_adult,4,40.55,green
2006,Japan,97.3,not_obese_adult,4,48.65,green
2006,Jordan,70.3,not_obese_adult,4,35.15,green
2006,Kazakhstan,83.7,not_obese_adult,4,41.85,green
2006,Kenya,95.6,not_obese_adult,4,47.8,green
2006,Kuwait,67.5,not_obese_adult,4,33.75,green
2006,Latvia,79.3,not_obese_adult,4,39.65,green
2006,Lebanon,73.3,not_obese_adult,4,36.65,green
2006,Lesotho,87.7,not_obese_adult,4,43.85,green
2006,Liberia,93.2,not_obese_adult,4,46.6,green
2006,Libya,73.5,not_obese_adult,4,36.75,green
2006,Lithuania,76.8,not_obese_adult,4,38.4,green
2006,Luxembourg,81.7,not_obese_adult,4,40.85,green
2006,Madagascar,96.9,not_obese_adult,4,48.45,green
2006,Malawi,96.4,not_obese_adult,4,48.2,green
2006,Malaysia,90.1,not_obese_adult,4,45.05,green
2006,Mali,94.7,not_obese_adult,4,47.35,green
2006,Mauritania,91.2,not_obese_adult,4,45.6,green
2006,Mexico,76.2,not_obese_adult,4,38.1,green
2006,Moldova,84.3,not_obese_adult,4,42.15,green
2006,Mongolia,85.7,not_obese_adult,4,42.85,green
2006,Montenegro,80.9,not_obese_adult,4,40.45,green
2006,Morocco,80.2,not_obese_adult,4,40.1,green
2006,Mozambique,95.2,not_obese_adult,4,47.6,green
2006,Myanmar,96.8,not_obese_adult,4,48.4,green
2006,Namibia,88.0,not_obese_adult,4,44.0,green
2006,Nepal,97.7,not_obese_adult,4,48.85,green
2006,Netherlands,84.2,not_obese_adult,4,42.1,green
2006,New Caledonia,,not_obese_adult,4,,red
2006,New Zealand,75.1,not_obese_adult,4,37.55,green
2006,Nicaragua,81.6,not_obese_adult,4,40.8,green
2006,Niger,96.6,not_obese_adult,4,48.3,green
2006,Nigeria,94.6,not_obese_adult,4,47.3,green
2006,Norway,81.4,not_obese_adult,4,40.7,green
2006,Oman,79.5,not_obese_adult,4,39.75,green
2006,Pakistan,94.7,not_obese_adult,4,47.35,green
2006,Panama,82.3,not_obese_adult,4,41.15,green
2006,Papua New Guinea,84.1,not_obese_adult,4,42.05,green
2006,Paraguay,84.8,not_obese_adult,4,42.4,green
2006,Peru,84.3,not_obese_adult,4,42.15,green
2006,Philippines,95.8,not_obese_adult,4,47.9,green
2006,Poland,80.6,not_obese_adult,4,40.3,green
2006,Portugal,83.7,not_obese_adult,4,41.85,green
2006,Puerto Rico,,not_obese_adult,4,,red
2006,Qatar,70.9,not_obese_adult,4,35.45,green
2006,Russian Federation,,not_obese_adult,4,,red
2006,Rwanda,96.7,not_obese_adult,4,48.35,green
2006,Saudi Arabia,71.0,not_obese_adult,4,35.5,green
2006,Senegal,94.0,not_obese_adult,4,47.0,green
2006,Serbia,82.3,not_obese_adult,4,41.15,green
2006,Sierra Leone,94.2,not_obese_adult,4,47.1,green
2006,Slovenia,83.2,not_obese_adult,4,41.6,green
2006,Somalia,94.6,not_obese_adult,4,47.3,green
2006,South Africa,77.1,not_obese_adult,4,38.55,green
2006,Spain,79.7,not_obese_adult,4,39.85,green
2006,Sri Lanka,97.0,not_obese_adult,4,48.5,green
2006,Sudan,,not_obese_adult,4,,red
2006,Suriname,78.4,not_obese_adult,4,39.2,green
2006,Sweden,83.3,not_obese_adult,4,41.65,green
2006,Switzerland,84.1,not_obese_adult,4,42.05,green
2006,Tajikistan,90.3,not_obese_adult,4,45.15,green
2006,Tanzania,94.9,not_obese_adult,4,47.45,green
2006,Thailand,94.6,not_obese_adult,4,47.3,green
2006,Togo,94.5,not_obese_adult,4,47.25,green
2006,Trinidad and Tobago,86.7,not_obese_adult,4,43.35,green
2006,Tunisia,78.7,not_obese_adult,4,39.35,green
2006,Turkey,74.3,not_obese_adult,4,37.15,green
2006,Turkmenistan,86.6,not_obese_adult,4,43.3,green
2006,Uganda,96.8,not_obese_adult,4,48.4,green
2006,Ukraine,79.2,not_obese_adult,4,39.6,green
2006,United Arab Emirates,75.0,not_obese_adult,4,37.5,green
2006,United Kingdom,78.1,not_obese_adult,4,39.05,green
2006,United States,70.3,not_obese_adult,4,35.15,green
2006,Uruguay,76.8,not_obese_adult,4,38.4,green
2006,Uzbekistan,88.2,not_obese_adult,4,44.1,green
2006,Vanuatu,81.0,not_obese_adult,4,40.5,green
2006,Vietnam,99.0,not_obese_adult,4,49.5,green
2006,Zambia,94.7,not_obese_adult,4,47.35,green
2006,Zimbabwe,87.5,not_obese_adult,4,43.75,green
2007,Afghanistan,96.6,not_obese_adult,4,48.3,green
2007,Albania,83.5,not_obese_adult,4,41.75,green
2007,Algeria,78.6,not_obese_adult,4,39.3,green
2007,Angola,94.7,not_obese_adult,4,47.35,green
2007,Argentina,76.1,not_obese_adult,4,38.05,green
2007,Armenia,83.6,not_obese_adult,4,41.8,green
2007,Australia,76.0,not_obese_adult,4,38.0,green
2007,Austria,83.5,not_obese_adult,4,41.75,green
2007,Azerbaijan,84.8,not_obese_adult,4,42.4,green
2007,Bangladesh,98.0,not_obese_adult,4,49.0,green
2007,Belarus,78.8,not_obese_adult,4,39.4,green
2007,Belgium,80.8,not_obese_adult,4,40.4,green
2007,Belize,80.4,not_obese_adult,4,40.2,green
2007,Benin,93.3,not_obese_adult,4,46.65,green
2007,Bhutan,96.1,not_obese_adult,4,48.05,green
2007,Bolivia,83.9,not_obese_adult,4,41.95,green
2007,Botswana,84.2,not_obese_adult,4,42.1,green
2007,Brazil,82.2,not_obese_adult,4,41.1,green
2007,Bulgaria,78.8,not_obese_adult,4,39.4,green
2007,Burkina Faso,96.7,not_obese_adult,4,48.35,green
2007,Burundi,96.6,not_obese_adult,4,48.3,green
2007,Cambodia,97.7,not_obese_adult,4,48.85,green
2007,Cameroon,92.0,not_obese_adult,4,46.0,green
2007,Canada,75.6,not_obese_adult,4,37.8,green
2007,Chad,95.9,not_obese_adult,4,47.95,green
2007,Chile,76.3,not_obese_adult,4,38.15,green
2007,China,96.3,not_obese_adult,4,48.15,green
2007,Colombia,81.8,not_obese_adult,4,40.9,green
2007,Costa Rica,80.7,not_obese_adult,4,40.35,green
2007,Croatia,79.8,not_obese_adult,4,39.9,green
2007,Cuba,79.7,not_obese_adult,4,39.85,green
2007,Cyprus,81.2,not_obese_adult,4,40.6,green
2007,Denmark,83.6,not_obese_adult,4,41.8,green
2007,Djibouti,89.0,not_obese_adult,4,44.5,green
2007,Ecuador,84.0,not_obese_adult,4,42.0,green
2007,El Salvador,80.5,not_obese_adult,4,40.25,green
2007,Eritrea,96.8,not_obese_adult,4,48.4,green
2007,Estonia,81.1,not_obese_adult,4,40.55,green
2007,Ethiopia,97.2,not_obese_adult,4,48.6,green
2007,Fiji,75.2,not_obese_adult,4,37.6,green
2007,Finland,81.1,not_obese_adult,4,40.55,green
2007,France,81.7,not_obese_adult,4,40.85,green
2007,Gabon,88.2,not_obese_adult,4,44.1,green
2007,Georgia,83.4,not_obese_adult,4,41.7,green
2007,Germany,81.2,not_obese_adult,4,40.6,green
2007,Ghana,92.3,not_obese_adult,4,46.15,green
2007,Greece,78.8,not_obese_adult,4,39.4,green
2007,Greenland,,not_obese_adult,4,,red
2007,Guatemala,83.7,not_obese_adult,4,41.85,green
2007,Guinea,94.8,not_obese_adult,4,47.4,green
2007,Guinea-Bissau,93.8,not_obese_adult,4,46.9,green
2007,Guyana,84.7,not_obese_adult,4,42.35,green
2007,Haiti,84.6,not_obese_adult,4,42.3,green
2007,Honduras,83.9,not_obese_adult,4,41.95,green
2007,Hungary,77.8,not_obese_adult,4,38.9,green
2007,Iceland,81.5,not_obese_adult,4,40.75,green
2007,India,97.6,not_obese_adult,4,48.8,green
2007,Indonesia,95.9,not_obese_adult,4,47.95,green
2007,Iraq,74.6,not_obese_adult,4,37.3,green
2007,Ireland,80.2,not_obese_adult,4,40.1,green
2007,Israel,76.7,not_obese_adult,4,38.35,green
2007,Italy,82.8,not_obese_adult,4,41.4,green
2007,Jamaica,80.5,not_obese_adult,4,40.25,green
2007,Japan,97.1,not_obese_adult,4,48.55,green
2007,Jordan,69.7,not_obese_adult,4,34.85,green
2007,Kazakhstan,83.3,not_obese_adult,4,41.65,green
2007,Kenya,95.4,not_obese_adult,4,47.7,green
2007,Kuwait,67.0,not_obese_adult,4,33.5,green
2007,Latvia,79.0,not_obese_adult,4,39.5,green
2007,Lebanon,72.8,not_obese_adult,4,36.4,green
2007,Lesotho,87.2,not_obese_adult,4,43.6,green
2007,Liberia,92.9,not_obese_adult,4,46.45,green
2007,Libya,72.9,not_obese_adult,4,36.45,green
2007,Lithuania,76.5,not_obese_adult,4,38.25,green
2007,Luxembourg,81.3,not_obese_adult,4,40.65,green
2007,Madagascar,96.7,not_obese_adult,4,48.35,green
2007,Malawi,96.2,not_obese_adult,4,48.1,green
2007,Malaysia,89.6,not_obese_adult,4,44.8,green
2007,Mali,94.4,not_obese_adult,4,47.2,green
2007,Mauritania,90.9,not_obese_adult,4,45.45,green
2007,Mexico,75.7,not_obese_adult,4,37.85,green
2007,Moldova,84.0,not_obese_adult,4,42.0,green
2007,Mongolia,85.1,not_obese_adult,4,42.55,green
2007,Montenegro,80.5,not_obese_adult,4,40.25,green
2007,Morocco,79.6,not_obese_adult,4,39.8,green
2007,Mozambique,95.0,not_obese_adult,4,47.5,green
2007,Myanmar,96.6,not_obese_adult,4,48.3,green
2007,Namibia,87.5,not_obese_adult,4,43.75,green
2007,Nepal,97.6,not_obese_adult,4,48.8,green
2007,Netherlands,83.7,not_obese_adult,4,41.85,green
2007,New Caledonia,,not_obese_adult,4,,red
2007,New Zealand,74.5,not_obese_adult,4,37.25,green
2007,Nicaragua,81.1,not_obese_adult,4,40.55,green
2007,Niger,96.4,not_obese_adult,4,48.2,green
2007,Nigeria,94.3,not_obese_adult,4,47.15,green
2007,Norway,81.0,not_obese_adult,4,40.5,green
2007,Oman,78.9,not_obese_adult,4,39.45,green
2007,Pakistan,94.4,not_obese_adult,4,47.2,green
2007,Panama,81.8,not_obese_adult,4,40.9,green
2007,Papua New Guinea,83.6,not_obese_adult,4,41.8,green
2007,Paraguay,84.3,not_obese_adult,4,42.15,green
2007,Peru,83.9,not_obese_adult,4,41.95,green
2007,Philippines,95.6,not_obese_adult,4,47.8,green
2007,Poland,80.2,not_obese_adult,4,40.1,green
2007,Portugal,83.2,not_obese_adult,4,41.6,green
2007,Puerto Rico,,not_obese_adult,4,,red
2007,Qatar,70.5,not_obese_adult,4,35.25,green
2007,Russian Federation,,not_obese_adult,4,,red
2007,Rwanda,96.4,not_obese_adult,4,48.2,green
2007,Saudi Arabia,70.4,not_obese_adult,4,35.2,green
2007,Senegal,93.7,not_obese_adult,4,46.85,green
2007,Serbia,82.0,not_obese_adult,4,41.0,green
2007,Sierra Leone,94.0,not_obese_adult,4,47.0,green
2007,Slovenia,82.8,not_obese_adult,4,41.4,green
2007,Somalia,94.4,not_obese_adult,4,47.2,green
2007,South Africa,76.6,not_obese_adult,4,38.3,green
2007,Spain,79.3,not_obese_adult,4,39.65,green
2007,Sri Lanka,96.9,not_obese_adult,4,48.45,green
2007,Sudan,,not_obese_adult,4,,red
2007,Suriname,77.9,not_obese_adult,4,38.95,green
2007,Sweden,82.9,not_obese_adult,4,41.45,green
2007,Switzerland,83.8,not_obese_adult,4,41.9,green
2007,Tajikistan,89.9,not_obese_adult,4,44.95,green
2007,Tanzania,94.6,not_obese_adult,4,47.3,green
2007,Thailand,94.3,not_obese_adult,4,47.15,green
2007,Togo,94.3,not_obese_adult,4,47.15,green
2007,Trinidad and Tobago,86.2,not_obese_adult,4,43.1,green
2007,Tunisia,78.2,not_obese_adult,4,39.1,green
2007,Turkey,73.7,not_obese_adult,4,36.85,green
2007,Turkmenistan,86.2,not_obese_adult,4,43.1,green
2007,Uganda,96.6,not_obese_adult,4,48.3,green
2007,Ukraine,78.9,not_obese_adult,4,39.45,green
2007,United Arab Emirates,74.3,not_obese_adult,4,37.15,green
2007,United Kingdom,77.5,not_obese_adult,4,38.75,green
2007,United States,69.7,not_obese_adult,4,34.85,green
2007,Uruguay,76.3,not_obese_adult,4,38.15,green
2007,Uzbekistan,87.8,not_obese_adult,4,43.9,green
2007,Vanuatu,80.5,not_obese_adult,4,40.25,green
2007,Vietnam,98.9,not_obese_adult,4,49.45,green
2007,Zambia,94.5,not_obese_adult,4,47.25,green
2007,Zimbabwe,87.1,not_obese_adult,4,43.55,green
2008,Afghanistan,96.4,not_obese_adult,4,48.2,green
2008,Albania,83.0,not_obese_adult,4,41.5,green
2008,Algeria,78.0,not_obese_adult,4,39.0,green
2008,Angola,94.4,not_obese_adult,4,47.2,green
2008,Argentina,75.6,not_obese_adult,4,37.8,green
2008,Armenia,83.3,not_obese_adult,4,41.65,green
2008,Australia,75.4,not_obese_adult,4,37.7,green
2008,Austria,83.1,not_obese_adult,4,41.55,green
2008,Azerbaijan,84.3,not_obese_adult,4,42.15,green
2008,Bangladesh,97.8,not_obese_adult,4,48.9,green
2008,Belarus,78.4,not_obese_adult,4,39.2,green
2008,Belgium,80.5,not_obese_adult,4,40.25,green
2008,Belize,80.0,not_obese_adult,4,40.0,green
2008,Benin,93.0,not_obese_adult,4,46.5,green
2008,Bhutan,95.9,not_obese_adult,4,47.95,green
2008,Bolivia,83.5,not_obese_adult,4,41.75,green
2008,Botswana,83.8,not_obese_adult,4,41.9,green
2008,Brazil,81.8,not_obese_adult,4,40.9,green
2008,Bulgaria,78.4,not_obese_adult,4,39.2,green
2008,Burkina Faso,96.5,not_obese_adult,4,48.25,green
2008,Burundi,96.4,not_obese_adult,4,48.2,green
2008,Cambodia,97.6,not_obese_adult,4,48.8,green
2008,Cameroon,91.7,not_obese_adult,4,45.85,green
2008,Canada,75.1,not_obese_adult,4,37.55,green
2008,Chad,95.7,not_obese_adult,4,47.85,green
2008,Chile,75.8,not_obese_adult,4,37.9,green
2008,China,96.1,not_obese_adult,4,48.05,green
2008,Colombia,81.3,not_obese_adult,4,40.65,green
2008,Costa Rica,80.0,not_obese_adult,4,40.0,green
2008,Croatia,79.3,not_obese_adult,4,39.65,green
2008,Cuba,79.2,not_obese_adult,4,39.6,green
2008,Cyprus,80.9,not_obese_adult,4,40.45,green
2008,Denmark,83.3,not_obese_adult,4,41.65,green
2008,Djibouti,88.8,not_obese_adult,4,44.4,green
2008,Ecuador,83.6,not_obese_adult,4,41.8,green
2008,El Salvador,80.0,not_obese_adult,4,40.0,green
2008,Eritrea,96.6,not_obese_adult,4,48.3,green
2008,Estonia,80.9,not_obese_adult,4,40.45,green
2008,Ethiopia,97.1,not_obese_adult,4,48.55,green
2008,Fiji,74.6,not_obese_adult,4,37.3,green
2008,Finland,80.7,not_obese_adult,4,40.35,green
2008,France,81.4,not_obese_adult,4,40.7,green
2008,Gabon,87.9,not_obese_adult,4,43.95,green
2008,Georgia,82.9,not_obese_adult,4,41.45,green
2008,Germany,80.8,not_obese_adult,4,40.4,green
2008,Ghana,92.0,not_obese_adult,4,46.0,green
2008,Greece,78.4,not_obese_adult,4,39.2,green
2008,Greenland,,not_obese_adult,4,,red
2008,Guatemala,83.2,not_obese_adult,4,41.6,green
2008,Guinea,94.6,not_obese_adult,4,47.3,green
2008,Guinea-Bissau,93.4,not_obese_adult,4,46.7,green
2008,Guyana,84.2,not_obese_adult,4,42.1,green
2008,Haiti,83.8,not_obese_adult,4,41.9,green
2008,Honduras,83.3,not_obese_adult,4,41.65,green
2008,Hungary,77.4,not_obese_adult,4,38.7,green
2008,Iceland,81.1,not_obese_adult,4,40.55,green
2008,India,97.5,not_obese_adult,4,48.75,green
2008,Indonesia,95.7,not_obese_adult,4,47.85,green
2008,Iraq,74.1,not_obese_adult,4,37.05,green
2008,Ireland,79.6,not_obese_adult,4,39.8,green
2008,Israel,76.4,not_obese_adult,4,38.2,green
2008,Italy,82.5,not_obese_adult,4,41.25,green
2008,Jamaica,80.0,not_obese_adult,4,40.0,green
2008,Japan,97.0,not_obese_adult,4,48.5,green
2008,Jordan,69.2,not_obese_adult,4,34.6,green
